"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: backoff","Param: queueSize"
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,27729.408000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,61882.112000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,882688.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,278825,520.088482,17.123772,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,46.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,51.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,84.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,433.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,13264.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,29568.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,72530.380800,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,218880.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,261355,595.007561,18.565370,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,52.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,57.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,101.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,924.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,13232.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,30368.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,70551.859200,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,210176.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,227805,583.615860,19.331094,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,52.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,57.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,97.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,934.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,14096.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,30214.208000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,54178.291200,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,192768.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,229423,629.406668,20.623189,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,52.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,57.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,113.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,994.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,14368.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,31351.296000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,74269.491200,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,201728.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,264738,544.440503,29.331696,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,49.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,53.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,88.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,457.050000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,13520.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,28816.704000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,73034.022400,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,1343488.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,248134,587.777890,19.066456,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,56.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,61.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,106.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,678.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,12666.400000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,29728.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,70879.488000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,357376.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,295296,606.833167,18.076228,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,57.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,63.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,115.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,1018.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,12352.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,28736.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,69676.992000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,585728.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,282596,615.336073,17.928525,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,55.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,61.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,105.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,979.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,12928.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,29888.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,66407.168000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,295936.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,283947,644.542457,51.257868,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,55.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,62.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,101.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,977.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,13232.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,29480.320000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,92220.518400,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,2355200.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,281239,686.178969,17.849132,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,76.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,84.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,172.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,6416.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,12121.600000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,27640.320000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,58168.576000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,291328.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,293904,652.767996,18.080132,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,72.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,81.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,125.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,1062.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,12576.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,30051.040000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,66700.160000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,452608.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,297593,653.431835,16.652411,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,74.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,81.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,138.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,2014.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,12128.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,28620.992000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,53804.748800,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,139776.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2","sample",2,266374,686.901026,20.426961,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.00","sample",2,1,78.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.50","sample",2,1,87.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.90","sample",2,1,145.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.95","sample",2,1,7576.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.99","sample",2,1,11744.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.999","sample",2,1,27348.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p0.9999","sample",2,1,66955.200000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue2:offerArrayBlockingQueue2·p1.00","sample",2,1,568320.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4","sample",4,544149,821.571136,20.184601,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.00","sample",4,1,48.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.50","sample",4,1,58.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.90","sample",4,1,90.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.95","sample",4,1,366.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.99","sample",4,1,24560.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.999","sample",4,1,36736.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.9999","sample",4,1,82304.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p1.00","sample",4,1,491520.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4","sample",4,549399,889.919039,35.832438,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.00","sample",4,1,45.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.50","sample",4,1,51.000000,NaN,"ns/op",0,1024
